x,y,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,MIN_TEMPERATURE,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,DIRECTION_MAX_GUST_FLAG,LOCAL_YEAR,DIRECTION_MAX_GUST,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,LOCAL_DATE,STATION_NAME,TOTAL_PRECIPITATION,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,HEATING_DEGREE_DAYS,CLIMATE_IDENTIFIER,PROVINCE_CODE,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,ID,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,SNOW_ON_GROUND_FLAG,LOCAL_DAY,SPEED_MAX_GUST
-68.2075,48.60888888888889,,,6.2,,,,2021,6,,10,,,,2021-10-31 00:00:00,MONT JOLI A,17.9,,17.9,8.9,7055121,QC,79,0,100,7055121.2021.10.31,0,,,11.9,,9.1,,31,58
-68.2075,48.60888888888889,,,4.7,,,,2021,25,,11,,,,2021-11-01 00:00:00,MONT JOLI A,2.7,,2.7,9.6,7055121,QC,54,0,99,7055121.2021.11.1,0,,,12.1,,8.4,,1,78
-68.2075,48.60888888888889,,,1.7,,,,2021,25,,11,,,,2021-11-02 00:00:00,MONT JOLI A,0,,0,13.1,7055121,QC,44,0,75,7055121.2021.11.2,0,,,8,,4.9,,2,61
-68.2075,48.60888888888889,,,-0.1,,,,2021,23,,11,,,,2021-11-03 00:00:00,MONT JOLI A,0,,0,15.3,7055121,QC,49,0,79,7055121.2021.11.3,0,,,5.4,,2.7,,3,42
-68.2075,48.60888888888889,,,-0.3,,,,2021,25,,11,,,,2021-11-04 00:00:00,MONT JOLI A,0,,0,16.4,7055121,QC,56,0,72,7055121.2021.11.4,0,,,3.5,,1.6,,4,34
-68.2075,48.60888888888889,,T,-0.6,T,,,2021,25,,11,,,,2021-11-05 00:00:00,MONT JOLI A,0,,0,15.9,7055121,QC,49,0,80,7055121.2021.11.5,0,,,4.7,,2.1,,5,45
-68.2075,48.60888888888889,,,2.9,,,,2021,24,,11,,,,2021-11-06 00:00:00,MONT JOLI A,0,,0,11.6,7055121,QC,51,0,65,7055121.2021.11.6,0,,,9.8,,6.4,,6,51
-68.2075,48.60888888888889,M,T,,T,,,2021,22,M,11,M,M,M,2021-11-07 00:00:00,MONT JOLI A,0,M,0,,7055121,QC,,,,7055121.2021.11.7,0,M,,,,,,7,36
-68.2075,48.60888888888889,M,,,,,,2021,25,M,11,M,M,M,2021-11-08 00:00:00,MONT JOLI A,0,M,0,,7055121,QC,,,,7055121.2021.11.8,0,M,,,,,,8,35
-68.2075,48.60888888888889,M,,,,,,2021,25,M,11,M,M,M,2021-11-09 00:00:00,MONT JOLI A,0,M,0,,7055121,QC,,,,7055121.2021.11.9,0,M,,,,,,9,53
-68.2075,48.60888888888889,,,-1,,,M,2021,,,11,,,,2021-11-10 00:00:00,MONT JOLI A,0,,0,15.5,7055121,QC,68,0,98,7055121.2021.11.10,0,,,6,M,2.5,,10,
-68.2075,48.60888888888889,M,,,,,M,2021,,M,11,M,M,M,2021-11-11 00:00:00,MONT JOLI A,0,M,0,,7055121,QC,,,,7055121.2021.11.11,0,M,,,M,,,11,
-68.2075,48.60888888888889,,,-2.6,,,,2021,13,,11,,,,2021-11-12 00:00:00,MONT JOLI A,14.7,,14.7,17.8,7055121,QC,51,0,100,7055121.2021.11.12,0,,,2.9,,0.2,,12,49
-68.2075,48.60888888888889,,,2.3,,,,2021,16,,11,,,,2021-11-13 00:00:00,MONT JOLI A,0.6,,0.6,13.7,7055121,QC,82,0,100,7055121.2021.11.13,0,,,6.2,,4.3,,13,49
-68.2075,48.60888888888889,,,0.9,,,,2021,24,,11,,,,2021-11-14 00:00:00,MONT JOLI A,10.5,,10.5,14.5,7055121,QC,74,0,100,7055121.2021.11.14,0,,,6.1,,3.5,,14,36
-68.2075,48.60888888888889,,,0.6,,,,2021,31,,11,,,,2021-11-15 00:00:00,MONT JOLI A,4.1,,4.1,15.6,7055121,QC,72,0,100,7055121.2021.11.15,0,,,4.2,,2.4,,15,49
-68.2075,48.60888888888889,,,-1.4,,,,2021,30,,11,,,,2021-11-16 00:00:00,MONT JOLI A,0,,0,17.3,7055121,QC,55,0,73,7055121.2021.11.16,0,,,2.8,,0.7,,16,58
-68.2075,48.60888888888889,,,-4.9,,,,2021,30,,11,,,,2021-11-17 00:00:00,MONT JOLI A,0,,0,20.8,7055121,QC,60,0,76,7055121.2021.11.17,0,,,-0.7,,-2.8,,17,48
-68.2075,48.60888888888889,,,-1.8,M,,,2021,23,,11,,,,2021-11-18 00:00:00,MONT JOLI A,18.3,,,16.8,7055121,QC,68,0,100,7055121.2021.11.18,,,M,4.2,,1.2,,18,43
-68.2075,48.60888888888889,,,0.9,,,,2021,30,,11,,,,2021-11-19 00:00:00,MONT JOLI A,0,,0,15.2,7055121,QC,59,0,94,7055121.2021.11.19,0,,,4.6,,2.8,,19,62
-68.2075,48.60888888888889,,,-2.7,,,,2021,31,,11,,,,2021-11-20 00:00:00,MONT JOLI A,0,,0,18.8,7055121,QC,54,0,73,7055121.2021.11.20,0,,,1.1,,-0.8,,20,50
-68.2075,48.60888888888889,,,-1.6,,,,2021,13,,11,,,,2021-11-21 00:00:00,MONT JOLI A,0,,0,16.5,7055121,QC,57,0,79,7055121.2021.11.21,0,,,4.5,,1.5,,21,43
-68.2075,48.60888888888889,,,-0.2,,,,2021,25,,11,,,,2021-11-22 00:00:00,MONT JOLI A,0,,0,14,7055121,QC,47,0,85,7055121.2021.11.22,0,,,8.1,,4,,22,68
-68.2075,48.60888888888889,,,-5.7,,,,2021,30,,11,,,,2021-11-23 00:00:00,MONT JOLI A,0,,0,21,7055121,QC,59,0,70,7055121.2021.11.23,0,,,-0.2,,-3,,23,45
-68.2075,48.60888888888889,,,-3.9,,,,2021,34,,11,,,,2021-11-24 00:00:00,MONT JOLI A,0,,0,19.3,7055121,QC,51,0,72,7055121.2021.11.24,0,,,1.4,,-1.3,,24,44
-68.2075,48.60888888888889,,,-3.5,,,,2021,29,,11,,,,2021-11-25 00:00:00,MONT JOLI A,0,,0,18.8,7055121,QC,49,0,87,7055121.2021.11.25,0,,,1.9,,-0.8,,25,31
-68.2075,48.60888888888889,,,-0.4,M,,M,2021,,,11,,,,2021-11-26 00:00:00,MONT JOLI A,14,,,17.5,7055121,QC,81,0,100,7055121.2021.11.26,,,M,1.4,M,0.5,,26,
-68.2075,48.60888888888889,,,-2.5,M,,,2021,26,,11,,,,2021-11-27 00:00:00,MONT JOLI A,5.2,,,19.3,7055121,QC,76,0,100,7055121.2021.11.27,,,M,-0.1,,-1.3,,27,60
-68.2075,48.60888888888889,,,-4.1,,,,2021,26,,11,,,,2021-11-28 00:00:00,MONT JOLI A,0.4,,0.4,20.9,7055121,QC,65,0,79,7055121.2021.11.28,0,,,-1.7,,-2.9,,28,60
-68.2075,48.60888888888889,,T,-8.5,T,,,2021,35,,11,,,,2021-11-29 00:00:00,MONT JOLI A,0,,0,23.4,7055121,QC,59,0,81,7055121.2021.11.29,0,,,-2.3,,-5.4,,29,33
-68.2075,48.60888888888889,,,-5.5,,,,2021,32,,11,,,,2021-11-30 00:00:00,MONT JOLI A,0,,0,21.9,7055121,QC,54,0,83,7055121.2021.11.30,0,,,-2.3,,-3.9,,30,54
-73.75,45.46666666666667,,,0.8,,0,,2011,,,4,,,,2011-04-01 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,1.2,,0.6,14.8,7025250,QC,,0,,7025250.2011.4.1,0.6,,,5.5,,3.2,,1,
-73.75,45.46666666666667,,T,-0.4,T,0,,2011,,,4,,,,2011-04-02 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,12.4,7025250,QC,,0,,7025250.2011.4.2,0,,T,11.6,,5.6,,2,
-73.75,45.46666666666667,,,1.1,,0,,2011,,,4,,,,2011-04-03 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,12.3,7025250,QC,,0,,7025250.2011.4.3,0,,,10.2,,5.7,,3,
-73.75,45.46666666666667,,,1,,0,,2011,,,4,,,,2011-04-04 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,10.8,,9.2,13.3,7025250,QC,,0,,7025250.2011.4.4,1.6,,,8.4,,4.7,,4,
-73.75,45.46666666666667,,,-0.3,,0,,2011,,,4,,,,2011-04-05 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,3,,3,13.4,7025250,QC,,0,,7025250.2011.4.5,0,,,9.5,,4.6,,5,
-73.75,45.46666666666667,,T,-2.9,,0,,2011,,,4,,,,2011-04-06 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,16.5,7025250,QC,,0,,7025250.2011.4.6,0,,T,5.8,,1.5,,6,
-73.75,45.46666666666667,,,-4.1,,0,,2011,,,4,,,,2011-04-07 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,16.2,7025250,QC,,0,,7025250.2011.4.7,0,,,7.6,,1.8,,7,
-73.75,45.46666666666667,,,-4.1,,0,,2011,,,4,,,,2011-04-08 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,14.1,7025250,QC,,0,,7025250.2011.4.8,0,,,11.9,,3.9,,8,
-73.75,45.46666666666667,,,2.5,,0,,2011,,,4,,,,2011-04-09 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,9.1,7025250,QC,,0,,7025250.2011.4.9,0,,,15.2,,8.9,,9,
-73.75,45.46666666666667,,,4.2,,0,,2011,,,4,,,,2011-04-10 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7.6,,7.6,7.7,7025250,QC,,0,,7025250.2011.4.10,0,,,16.4,,10.3,,10,
-73.75,45.46666666666667,,,8.7,,0,,2011,,,4,,,,2011-04-11 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,9.2,,9.2,1.8,7025250,QC,,0,,7025250.2011.4.11,0,,,23.6,,16.2,,11,
-73.75,45.46666666666667,,,3.3,,0,,2011,,,4,,,,2011-04-12 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,9.6,7025250,QC,,0,,7025250.2011.4.12,0,,,13.4,,8.4,,12,
-73.75,45.46666666666667,,,4.1,,0,,2011,,,4,,,,2011-04-13 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7.4,,7.4,11.2,7025250,QC,,0,,7025250.2011.4.13,0,,,9.4,,6.8,,13,
-73.75,45.46666666666667,,T,-1.3,T,0,,2011,,,4,,,,2011-04-14 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,13.4,7025250,QC,,0,,7025250.2011.4.14,0,,,10.4,,4.6,,14,
-73.75,45.46666666666667,,,-4.3,,0,,2011,,,4,,,,2011-04-15 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,18.3,7025250,QC,,0,,7025250.2011.4.15,0,,,3.7,,-0.3,,15,
-73.75,45.46666666666667,,,-1.3,,0,,2011,,,4,,,,2011-04-16 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,24.4,,24.2,15.5,7025250,QC,,0,,7025250.2011.4.16,0.2,,,6.2,,2.5,,16,
-73.75,45.46666666666667,,,0.9,,0,,2011,,,4,,,,2011-04-17 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,15.4,,15.2,13.2,7025250,QC,,0,,7025250.2011.4.17,0.2,,,8.7,,4.8,,17,
-73.75,45.46666666666667,,T,1.1,,0,,2011,,,4,,,,2011-04-18 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,14.8,7025250,QC,,0,,7025250.2011.4.18,0,,T,5.2,,3.2,,18,
-73.75,45.46666666666667,,,-2.2,,0,,2011,,,4,,,,2011-04-19 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,14.7,7025250,QC,,0,,7025250.2011.4.19,0,,,8.7,,3.3,,19,
-73.75,45.46666666666667,,,0.4,,0,,2011,,,4,,,,2011-04-20 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,24,,21,14.1,7025250,QC,,0,,7025250.2011.4.20,3,,,7.4,,3.9,T,20,
-73.75,45.46666666666667,,,-0.3,,0,,2011,,,4,,,,2011-04-21 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,1,,1,14.7,7025250,QC,,0,,7025250.2011.4.21,0,,T,6.8,,3.3,,21,
-73.75,45.46666666666667,,,-1.3,,0,,2011,,,4,,,,2011-04-22 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,12.6,7025250,QC,,0,,7025250.2011.4.22,0,,,12,,5.4,,22,
-73.75,45.46666666666667,,,3.1,,0,,2011,,,4,,,,2011-04-23 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,3.4,,3.4,10,7025250,QC,,0,,7025250.2011.4.23,0,,,12.9,,8,,23,
-73.75,45.46666666666667,,,5.7,,0,,2011,,,4,,,,2011-04-24 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,8.4,7025250,QC,,0,,7025250.2011.4.24,0,,,13.5,,9.6,,24,
-73.75,45.46666666666667,,,3.8,,0,,2011,,,4,,,,2011-04-25 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,7.9,7025250,QC,,0,,7025250.2011.4.25,0,,,16.4,,10.1,,25,
-73.75,45.46666666666667,,,7.3,,0,,2011,,,4,,,,2011-04-26 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,12,,12,7.6,7025250,QC,,0,,7025250.2011.4.26,0,,,13.4,,10.4,,26,
-73.75,45.46666666666667,,,6.3,,0,,2011,,,4,,,,2011-04-27 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,8.8,,8.8,7.3,7025250,QC,,0,,7025250.2011.4.27,0,,,15,,10.7,,27,
-73.75,45.46666666666667,,,8.4,,0,,2011,,,4,,,,2011-04-28 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,6.2,,6.2,2,7025250,QC,,0,,7025250.2011.4.28,0,,,23.5,,16,,28,
-73.75,45.46666666666667,,T,7.6,T,0,,2011,,,4,,,,2011-04-29 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,7,7025250,QC,,0,,7025250.2011.4.29,0,,,14.3,,11,,29,
-73.75,45.46666666666667,,,3.3,,0,,2011,,,4,,,,2011-04-30 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,7.7,7025250,QC,,0,,7025250.2011.4.30,0,,,17.2,,10.3,,30,
-73.75,45.46666666666667,,,4.9,,0,,2011,,,5,,,,2011-05-01 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,5.2,7025250,QC,,0,,7025250.2011.5.1,0,,,20.7,,12.8,,1,
-73.75,45.46666666666667,,,9.2,,0,,2011,,,5,,,,2011-05-02 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0.2,,0.2,4.1,7025250,QC,,0,,7025250.2011.5.2,0,,,18.6,,13.9,,2,
-73.75,45.46666666666667,,,7.8,,0,,2011,,,5,,,,2011-05-03 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,22.8,,22.8,8.3,7025250,QC,,0,,7025250.2011.5.3,0,,,11.6,,9.7,,3,
-73.75,45.46666666666667,,,6,,0,,2011,,,5,,,,2011-05-04 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7.2,,7.2,10.8,7025250,QC,,0,,7025250.2011.5.4,0,,,8.4,,7.2,,4,
-73.75,45.46666666666667,,,4.5,,0,,2011,,,5,,,,2011-05-05 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,9.6,,9.6,11.9,7025250,QC,,0,,7025250.2011.5.5,0,,,7.6,,6.1,,5,
-73.75,45.46666666666667,,T,4.5,T,0,,2011,,,5,,,,2011-05-06 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,7.3,7025250,QC,,0,,7025250.2011.5.6,0,,,16.8,,10.7,,6,
-73.75,45.46666666666667,,,5.3,,0,,2011,,,5,,,,2011-05-07 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,7,7025250,QC,,0,,7025250.2011.5.7,0,,,16.7,,11,,7,
-73.75,45.46666666666667,,,8.6,,0,,2011,,,5,,,,2011-05-08 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,5.5,7025250,QC,,0,,7025250.2011.5.8,0,,,16.4,,12.5,,8,
-73.75,45.46666666666667,,,8.7,,0,,2011,,,5,,,,2011-05-09 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,4.3,7025250,QC,,0,,7025250.2011.5.9,0,,,18.7,,13.7,,9,
-73.75,45.46666666666667,,,6.7,,0,,2011,,,5,,,,2011-05-10 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,6,7025250,QC,,0,,7025250.2011.5.10,0,,,17.3,,12,,10,
-73.75,45.46666666666667,,,6.4,,0,,2011,,,5,,,,2011-05-11 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,5,7025250,QC,,0,,7025250.2011.5.11,0,,,19.6,,13,,11,
-73.75,45.46666666666667,,,7,,0,,2011,,,5,,,,2011-05-12 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,4,7025250,QC,,0,,7025250.2011.5.12,0,,,21,,14,,12,
-73.75,45.46666666666667,,,8.8,,0,,2011,,,5,,,,2011-05-13 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0.6,,0.6,1,7025250,QC,,0,,7025250.2011.5.13,0,,,25.2,,17,,13,
-73.75,45.46666666666667,,,10.5,,0,,2011,,,5,,,,2011-05-14 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,27.6,,27.6,6.4,7025250,QC,,0,,7025250.2011.5.14,0,,,12.7,,11.6,,14,
-73.75,45.46666666666667,,,7.3,,0,,2011,,,5,,,,2011-05-15 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,14.4,,14.4,8,7025250,QC,,0,,7025250.2011.5.15,0,,,12.6,,10,,15,
-73.75,45.46666666666667,,,6.1,,0,,2011,,,5,,,,2011-05-16 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,16.2,,16.2,11.1,7025250,QC,,0,,7025250.2011.5.16,0,,,7.6,,6.9,,16,
-73.75,45.46666666666667,,,5.9,,0,,2011,,,5,,,,2011-05-17 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0.6,,0.6,9,7025250,QC,,0,,7025250.2011.5.17,0,,,12.1,,9,,17,
-73.75,45.46666666666667,,,8.7,,0,,2011,,,5,,,,2011-05-18 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,1,,1,4.8,7025250,QC,,0,,7025250.2011.5.18,0,,,17.6,,13.2,,18,
-73.75,45.46666666666667,,,15,,0,,2011,,,5,,,,2011-05-19 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,1,,1,0,7025250,QC,,1.5,,7025250.2011.5.19,0,,,23.9,,19.5,,19,
-73.75,45.46666666666667,,,14.5,,0,,2011,,,5,,,,2011-05-20 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0.2,,0.2,0,7025250,QC,,1.1,,7025250.2011.5.20,0,,,23.6,,19.1,,20,
-73.75,45.46666666666667,,,12.5,,0,,2011,,,5,,,,2011-05-21 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,1.8,,1.8,0,7025250,QC,,0.2,,7025250.2011.5.21,0,,,23.9,,18.2,,21,
-73.75,45.46666666666667,,,9.7,,0,,2011,,,5,,,,2011-05-22 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,5.8,,5.8,1.4,7025250,QC,,0,,7025250.2011.5.22,0,,,23.4,,16.6,,22,
-73.75,45.46666666666667,,,15,,0,,2011,,,5,,,,2011-05-23 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,2.8,,2.8,0,7025250,QC,,0.8,,7025250.2011.5.23,0,,,22.5,,18.8,,23,
-73.75,45.46666666666667,,,10.1,,0,,2011,,,5,,,,2011-05-24 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,1,,1,1.2,7025250,QC,,0,,7025250.2011.5.24,0,,,23.5,,16.8,,24,
-73.75,45.46666666666667,,,9.6,,0,,2011,,,5,,,,2011-05-25 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,3.9,7025250,QC,,0,,7025250.2011.5.25,0,,,18.5,,14.1,,25,
-73.75,45.46666666666667,,,11.1,,0,,2011,,,5,,,,2011-05-26 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,5.4,,5.4,2.5,7025250,QC,,0,,7025250.2011.5.26,0,,,19.9,,15.5,,26,
-73.75,45.46666666666667,,,10,,0,,2011,,,5,,,,2011-05-27 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,13,,13,7,7025250,QC,,0,,7025250.2011.5.27,0,,,12,,11,,27,
-73.75,45.46666666666667,,,10,,0,,2011,,,5,,,,2011-05-28 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,6.6,,6.6,2.3,7025250,QC,,0,,7025250.2011.5.28,0,,,21.4,,15.7,,28,
-73.75,45.46666666666667,,,16,,0,,2011,,,5,,,,2011-05-29 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7,,7,0,7025250,QC,,0.5,,7025250.2011.5.29,0,,,21,,18.5,,29,
-73.75,45.46666666666667,,,16.2,,0,,2011,,,5,,,,2011-05-30 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,0,7025250,QC,,3.3,,7025250.2011.5.30,0,,,26.3,,21.3,,30,
-73.75,45.46666666666667,,,17.9,,0,,2011,,,5,,,,2011-05-31 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,0,7025250,QC,,5.4,,7025250.2011.5.31,0,,,28.8,,23.4,,31,
-73.75,45.46666666666667,,,16.6,,0,,2011,,,6,,,,2011-06-01 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,0,7025250,QC,,5,,7025250.2011.6.1,0,,,29.3,,23,,1,
-73.75,45.46666666666667,,T,9.5,T,0,,2011,,,6,,,,2011-06-02 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,4.6,7025250,QC,,0,,7025250.2011.6.2,0,,,17.3,,13.4,,2,
-73.75,45.46666666666667,,,8.2,,0,,2011,,,6,,,,2011-06-03 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,3,7025250,QC,,0,,7025250.2011.6.3,0,,,21.7,,15,,3,
-73.75,45.46666666666667,,,8,,0,,2011,,,6,,,,2011-06-04 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,3.3,7025250,QC,,0,,7025250.2011.6.4,0,,,21.3,,14.7,,4,
-73.75,45.46666666666667,,,13.6,,0,,2011,,,6,,,,2011-06-05 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,0,7025250,QC,,0.1,,7025250.2011.6.5,0,,,22.5,,18.1,,5,
-73.75,45.46666666666667,,,13.6,,0,,2011,,,6,,,,2011-06-06 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,0,7025250,QC,,2.3,,7025250.2011.6.6,0,,,26.9,,20.3,,6,
-73.75,45.46666666666667,,,16.3,,0,,2011,,,6,,,,2011-06-07 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,0,7025250,QC,,4.7,,7025250.2011.6.7,0,,,29.1,,22.7,,7,
-73.75,45.46666666666667,,,19.9,,0,,2011,,,6,,,,2011-06-08 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,10.4,,10.4,0,7025250,QC,,7.7,,7025250.2011.6.8,0,,,31.4,,25.7,,8,
-73.75,45.46666666666667,,,17.6,,0,,2011,,,6,,,,2011-06-09 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,1,,1,0,7025250,QC,,4.7,,7025250.2011.6.9,0,,,27.8,,22.7,,9,
-73.75,45.46666666666667,,,14.2,,0,,2011,,,6,,,,2011-06-10 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,0,7025250,QC,,0.3,,7025250.2011.6.10,0,,,22.3,,18.3,,10,
-73.75,45.46666666666667,,,14.2,,0,,2011,,,6,,,,2011-06-11 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0.2,,0.2,0.1,7025250,QC,,0,,7025250.2011.6.11,0,,,21.5,,17.9,,11,
-73.75,45.46666666666667,,,13.7,,0,,2011,,,6,,,,2011-06-12 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,30.2,,30.2,1.5,7025250,QC,,0,,7025250.2011.6.12,0,,,19.3,,16.5,,12,
-73.75,45.46666666666667,,,12.5,,0,,2011,,,6,,,,2011-06-13 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,10.4,,10.4,4.2,7025250,QC,,0,,7025250.2011.6.13,0,,,15.1,,13.8,,13,
-73.75,45.46666666666667,,T,11.1,T,0,,2011,,,6,,,,2011-06-14 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,0.7,7025250,QC,,0,,7025250.2011.6.14,0,,,23.5,,17.3,,14,
-73.75,45.46666666666667,,,13.8,,0,,2011,,,6,,,,2011-06-15 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,0,7025250,QC,,3,,7025250.2011.6.15,0,,,28.1,,21,,15,
-73.75,45.46666666666667,,,17.3,,0,,2011,,,6,,,,2011-06-16 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,0,7025250,QC,,5.8,,7025250.2011.6.16,0,,,30.3,,23.8,,16,
-73.75,45.46666666666667,,T,17.7,T,0,,2011,,,6,,,,2011-06-17 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,0,7025250,QC,,4,,7025250.2011.6.17,0,,,26.3,,22,,17,
-73.75,45.46666666666667,,,14.2,,0,,2011,,,6,,,,2011-06-18 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,5,,5,0,7025250,QC,,2.2,,7025250.2011.6.18,0,,,26.1,,20.2,,18,
-73.75,45.46666666666667,,,10.1,,0,,2011,,,6,,,,2011-06-19 00:00:00,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0,,0,0.8,7025250,QC,,0,,7025250.2011.6.19,0,,,24.2,,17.2,,19,
